20
1000
3
79.04	-102.24	4.31	
291.07	303.45	4.59	
365.40	129.86	5.10	
119.44	-188.53	2.88	
402.04	-316.93	4.84	
-321.86	-200.97	5.49	
-315.49	136.32	3.73	
-426.35	333.81	2.07	
-184.52	-120.88	4.63	
-38.00	-298.43	2.43	
221.35	322.73	4.91	
78.12	287.21	3.34	
-136.84	-398.52	4.30	
128.99	-313.87	3.16	
-108.63	-102.85	3.74	
-282.40	189.89	5.23	
-288.53	377.72	4.71	
199.95	-375.52	2.35	
-202.04	-247.53	4.49	
-25.71	-412.67	2.50	
0.00000060842038	0.00000173754228	0.00000121533309	0.00000038326957	0.00000075473910	0.00000192669155	0.00000221854270	0.00000293131820	0.00000146601768	0.00000100639845	0.00000179114824	0.00000174955227	0.00000147381308	0.00000055724031	0.00000121741204	0.00000222602412	0.00000268523765	0.00000065765302	0.00000152165786	0.00000118366778	
0.00000070042793	0.00000204645940	0.00000154205315	0.00000036983348	0.00000077818073	0.00000178837478	0.00000225597328	0.00000300633940	0.00000139558486	0.00000078510032	0.00000208126260	0.00000198805654	0.00000120952640	0.00000024403191	0.00000118219888	0.00000229578975	0.00000280834593	0.00000036827084	0.00000135523463	0.00000088613899	
0.00000066691595	0.00000202233036	0.00000152179783	0.00000033955732	0.00000079823612	0.00000176851922	0.00000222677974	0.00000297799188	0.00000137075926	0.00000077323556	0.00000205641244	0.00000196060575	0.00000120563694	0.00000025062160	0.00000115696441	0.00000226465650	0.00000277912507	0.00000039869003	0.00000133968155	0.00000088874436	
0.00000196278218	0.00000339517633	0.00000323318826	0.00000197971776	0.00000288504654	0.00000064641573	0.00000175925972	0.00000241181085	0.00000116949647	0.00000135898813	0.00000326825802	0.00000284680824	0.00000100878518	0.00000193038510	0.00000140991184	0.00000197112203	0.00000260690587	0.00000217584422	0.00000085638163	0.00000140161567	
0.00000044532397	0.00000127919666	0.00000114037814	0.00000077024670	0.00000169182941	0.00000154111173	0.00000136266295	0.00000201073910	0.00000098365104	0.00000117220839	0.00000119844757	0.00000092779136	0.00000162130422	0.00000120612325	0.00000072890343	0.00000132498899	0.00000173453411	0.00000147973829	0.00000131076568	0.00000155118510	
0.00000112772900	0.00000189624698	0.00000197868493	0.00000141584984	0.00000248158163	0.00000102896347	0.00000048709490	0.00000123667984	0.00000065444989	0.00000138634818	0.00000171584724	0.00000123398854	0.00000163673082	0.00000174784398	0.00000066450134	0.00000053181759	0.00000114003177	0.00000207294943	0.00000109471408	0.00000177659937	
0.00000142562462	0.00000295276451	0.00000271559950	0.00000139999729	0.00000227355565	0.00000057223628	0.00000170564613	0.00000245845656	0.00000082051632	0.00000075361792	0.00000285743218	0.00000249241820	0.00000043178789	0.00000132376589	0.00000098123960	0.00000187944940	0.00000253693938	0.00000156996140	0.00000038321094	0.00000081081423	
0.00000205820585	0.00000184707373	0.00000227863093	0.00000238857115	0.00000333421231	0.00000212466520	0.00000097215684	0.00000073196478	0.00000182720173	0.00000252869420	0.00000159552104	0.00000114001578	0.00000280867808	0.00000278915872	0.00000180698946	0.00000075795717	0.00000022615110	0.00000309515506	0.00000226485316	0.00000292750431	
0.00000221021217	0.00000254138242	0.00000283691802	0.00000250701922	0.00000356708962	0.00000168374004	0.00000061979532	0.00000023810365	0.00000161315552	0.00000241436056	0.00000230315751	0.00000179297847	0.00000254827190	0.00000282895389	0.00000172447120	0.00000059643424	0.00000064387061	0.00000315681358	0.00000197303564	0.00000277305362	
0.00000141249308	0.00000253140988	0.00000251892244	0.00000159489575	0.00000267060167	0.00000042836450	0.00000075524955	0.00000148954774	0.00000051029268	0.00000126007668	0.00000236915166	0.00000190184618	0.00000129455276	0.00000178355279	0.00000075749107	0.00000095271283	0.00000160265421	0.00000210275011	0.00000072823054	0.00000156351725	
0.00000099353163	0.00000167481617	0.00000105458014	0.00000082278564	0.00000053752711	0.00000236602689	0.00000257768780	0.00000325019802	0.00000189175106	0.00000144340104	0.00000178979266	0.00000187104728	0.00000189122827	0.00000093260828	0.00000163420380	0.00000255728157	0.00000295371985	0.00000089491980	0.00000196426582	0.00000157287839	
0.00000123849143	0.00000157155149	0.00000177531420	0.00000156572289	0.00000256134099	0.00000146519703	0.00000063256813	0.00000114419928	0.00000105258272	0.00000169819234	0.00000136424248	0.00000085585247	0.00000200974207	0.00000195546620	0.00000098269437	0.00000050324222	0.00000087740443	0.00000226793855	0.00000149955266	0.00000209712451	
0.00000049501277	0.00000116029473	0.00000079831774	0.00000066494653	0.00000130631098	0.00000189957222	0.00000183305804	0.00000246167730	0.00000135621675	0.00000127475810	0.00000117649725	0.00000111258898	0.00000176422814	0.00000107743258	0.00000108423910	0.00000178795672	0.00000214869085	0.00000127298857	0.00000159199146	0.00000158765688	
