20
1000
3
-320.71	79.41	4.49	
340.18	126.53	2.56	
-362.83	-22.16	3.61	
354.74	-324.96	3.24	
-122.00	-148.68	3.26	
-175.70	348.85	3.63	
273.45	-342.72	3.91	
175.46	-350.37	3.14	
-264.97	-36.16	4.70	
-109.57	-238.00	3.73	
-289.49	104.62	2.15	
-92.41	-141.58	5.21	
80.52	-64.03	2.76	
66.82	116.76	4.49	
-336.89	-109.31	3.91	
-303.46	-336.09	2.60	
40.02	-39.52	3.70	
138.84	-340.68	4.68	
-15.09	-365.82	5.28	
155.38	-280.03	5.05	
0.00000059035560	0.00000257466003	0.00000022253355	0.00000265854749	0.00000085442875	0.00000166140706	0.00000240905467	0.00000210546525	0.00000035766075	0.00000102577507	0.00000070772895	0.00000095102426	0.00000154413806	0.00000165508036	0.00000010856057	0.00000091691291	0.00000140598106	0.00000197289819	0.00000156766072	0.00000193689544	
0.00000048421607	0.00000196236907	0.00000084609084	0.00000265149456	0.00000114384006	0.00000068262148	0.00000248225216	0.00000227825294	0.00000072684006	0.00000146224380	0.00000034256706	0.00000115469910	0.00000131029695	0.00000100270743	0.00000105773396	0.00000179484890	0.00000114095819	0.00000217230160	0.00000199560120	0.00000203537032	
0.00000074768589	0.00000256206281	0.00000109097865	0.00000334614482	0.00000176168730	0.00000070479497	0.00000317814919	0.00000295968922	0.00000119488273	0.00000206534974	0.00000069165733	0.00000179683710	0.00000200742426	0.00000164184043	0.00000140561349	0.00000221713693	0.00000184030570	0.00000285149489	0.00000262312421	0.00000272482861	
0.00000220912383	0.00000083652322	0.00000228192781	0.00000085325892	0.00000142221563	0.00000225882137	0.00000086722419	0.00000096102391	0.00000192964262	0.00000145396014	0.00000213019153	0.00000131384133	0.00000070030927	0.00000106711145	0.00000217430698	0.00000222205544	0.00000086143533	0.00000098567539	0.00000140075287	0.00000077156499	
0.00000054050948	0.00000228735385	0.00000035406181	0.00000241821613	0.00000061672213	0.00000151093380	0.00000218243485	0.00000189358992	0.00000010785015	0.00000084972488	0.00000060554648	0.00000070011781	0.00000126006864	0.00000137145416	0.00000027628421	0.00000097269249	0.00000112068645	0.00000176408474	0.00000141044058	0.00000170753932	
0.00000202779747	0.00000087626917	0.00000209927261	0.00000095742607	0.00000124799377	0.00000211137778	0.00000091748028	0.00000094226493	0.00000174994156	0.00000129639619	0.00000195204578	0.00000113973459	0.00000052048656	0.00000092453148	0.00000199670625	0.00000206856290	0.00000067758912	0.00000094205187	0.00000129948157	0.00000071983122	
0.00000137359410	0.00000234263619	0.00000112733094	0.00000190200055	0.00000050826584	0.00000223278965	0.00000162347441	0.00000128243301	0.00000091953625	0.00000028634059	0.00000142275817	0.00000057889420	0.00000119908400	0.00000165731470	0.00000082818492	0.00000048991921	0.00000115535950	0.00000114998287	0.00000065688258	0.00000118756433	
0.00000201010011	0.00000170546755	0.00000192213117	0.00000089543840	0.00000095675954	0.00000248821122	0.00000062539581	0.00000032599509	0.00000160156473	0.00000079012886	0.00000199223258	0.00000088612542	0.00000081692775	0.00000146047705	0.00000170407908	0.00000146477469	0.00000092719651	0.00000021150856	0.00000050601002	0.00000018394999	
0.00000126004090	0.00000132675193	0.00000132937602	0.00000157348636	0.00000059370435	0.00000155714446	0.00000140648877	0.00000122707605	0.00000097863881	0.00000080099856	0.00000119569190	0.00000049530955	0.00000025887776	0.00000061752384	0.00000125390778	0.00000151507421	0.00000011097381	0.00000114146764	0.00000113711721	0.00000097488700	
0.00000204413420	0.00000052506058	0.00000218237911	0.00000124801184	0.00000144063912	0.00000193599320	0.00000125708796	0.00000130960401	0.00000184078729	0.00000155510151	0.00000194911917	0.00000133465352	0.00000065916440	0.00000075664171	0.00000213023073	0.00000232105468	0.00000077027635	0.00000131129330	0.00000163794758	0.00000108782562	
0.00000115142711	0.00000157603515	0.00000150651316	0.00000265301901	0.00000155950522	0.00000042759421	0.00000255258991	0.00000243169813	0.00000133700171	0.00000187160791	0.00000100876546	0.00000152437389	0.00000136163325	0.00000078191144	0.00000169314022	0.00000236063085	0.00000122960652	0.00000235391458	0.00000232886737	0.00000217335164	
0.00000218820319	0.00000033477326	0.00000234442666	0.00000133516715	0.00000163038925	0.00000198699557	0.00000138240519	0.00000147008665	0.00000200753923	0.00000175118966	0.00000208298231	0.00000152479051	0.00000085380833	0.00000084474775	0.00000230726670	0.00000251905804	0.00000095065313	0.00000147949055	0.00000182981486	0.00000126029059	
0.00000164339000	0.00000109442599	0.00000196258977	0.00000241910324	0.00000175710435	0.00000094492925	0.00000237779601	0.00000233064170	0.00000172611796	0.00000203193237	0.00000150403972	0.00000169159283	0.00000129238217	0.00000065265961	0.00000208913271	0.00000264709067	0.00000121599255	0.00000228390331	0.00000239210281	0.00000207378411	
