20
1000
2
135.36	77.83	
-64.56	-264.82	
-238.38	-151.51	
8.42	82.02	
116.42	120.22	
-202.99	229.98	
-361.62	122.34	
214.58	-13.27	
131.16	243.72	
140.11	22.05	
-106.58	-189.37	
-81.79	106.32	
152.62	205.73	
166.01	375.37	
251.04	206.10	
-68.68	-271.26	
-200.80	-106.08	
366.73	159.07	
288.44	-228.08	
-50.37	203.72	
0.00000384654515	0.00000503008699	0.00000417846638	0.00000336542140	0.00000359251377	0.00000203426928	0.00000257178301	0.00000455147107	0.00000318795972	0.00000411122614	0.00000454170535	0.00000297709189	0.00000342091692	0.00000300315777	0.00000389350864	0.00000506210504	0.00000394432879	0.00000461246765	0.00000579282331	0.00000258870274	
0.00000175729006	0.00000261353985	0.00000197112642	0.00000106996496	0.00000158818606	0.00000045151984	0.00000127496190	0.00000239484399	0.00000169188382	0.00000191128462	0.00000213906573	0.00000056112207	0.00000177793537	0.00000218922574	0.00000235050659	0.00000264443907	0.00000166344844	0.00000301808420	0.00000347463509	0.00000060604100	
0.00000325238372	0.00000437066436	0.00000353665316	0.00000272969327	0.00000300629671	0.00000137031336	0.00000199543452	0.00000395175079	0.00000267319887	0.00000349959382	0.00000387785240	0.00000232124872	0.00000288988001	0.00000262333327	0.00000340105630	0.00000439998910	0.00000329557989	0.00000412709247	0.00000516523521	0.00000196499680	
0.00000422682879	0.00000544420623	0.00000458539085	0.00000376706838	0.00000396643622	0.00000244792371	0.00000295323429	0.00000493176154	0.00000352968601	0.00000449688492	0.00000495248859	0.00000338553984	0.00000376781202	0.00000327669505	0.00000421745663	0.00000547412367	0.00000435712783	0.00000492841222	0.00000618233903	0.00000298362730	
0.00000272439345	0.00000376825310	0.00000296727849	0.00000215717072	0.00000249088155	0.00000076862640	0.00000154537602	0.00000341463995	0.00000225592516	0.00000295082108	0.00000327808111	0.00000172471074	0.00000244637967	0.00000236608213	0.00000299137910	0.00000379670546	0.00000271111402	0.00000371681796	0.00000459603151	0.00000141534133	
0.00000479097321	0.00000605552838	0.00000518770256	0.00000435500576	0.00000452658471	0.00000305753797	0.00000353311915	0.00000549539597	0.00000404830820	0.00000506935278	0.00000556501363	0.00000398928774	0.00000429503773	0.00000372585181	0.00000471531398	0.00000608330936	0.00000496296305	0.00000541254346	0.00000676074816	0.00000356867133	
0.00000031171728	0.00000214515369	0.00000253240057	0.00000091653052	0.00000058338755	0.00000240159874	0.00000307181396	0.00000042465545	0.00000126317993	0.00000010133617	0.00000199262916	0.00000146057772	0.00000103431305	0.00000202623721	0.00000117617687	0.00000219023113	0.00000222888664	0.00000144879027	0.00000169014429	0.00000158125792	
0.00000203745108	0.00000295575304	0.00000224337907	0.00000139030570	0.00000184010799	0.00000013982746	0.00000123152846	0.00000269986141	0.00000181849407	0.00000222081703	0.00000247504262	0.00000091367950	0.00000194386723	0.00000219538741	0.00000251770838	0.00000298712336	0.00000195641147	0.00000321431568	0.00000381599210	0.00000076736475	
0.00000328127661	0.00000440069278	0.00000356801106	0.00000276039262	0.00000303430572	0.00000140116684	0.00000202198332	0.00000398071950	0.00000269888451	0.00000352635385	0.00000390949392	0.00000235312583	0.00000291474995	0.00000263902841	0.00000342117251	0.00000443082672	0.00000332620200	0.00000414940943	0.00000519650444	0.00000199473263	
0.00000367486301	0.00000483853824	0.00000398984036	0.00000318271361	0.00000342073152	0.00000184201180	0.00000239801398	0.00000437618714	0.00000303403295	0.00000393293405	0.00000434863692	0.00000278425659	0.00000326356288	0.00000288250989	0.00000374573891	0.00000486921060	0.00000375733032	0.00000446709974	0.00000561054144	0.00000240559009	
0.00000074495530	0.00000164054525	0.00000182796210	0.00000052655092	0.00000085955014	0.00000195625076	0.00000244223402	0.00000103820891	0.00000154370222	0.00000062106894	0.00000137291012	0.00000094746051	0.00000139722222	0.00000233816696	0.00000175047999	0.00000168486468	0.00000151644842	0.00000214505700	0.00000196998338	0.00000131408742	
0.00000165506480	0.00000248481135	0.00000187889380	0.00000095161867	0.00000149585413	0.00000058704871	0.00000132390545	0.00000227596541	0.00000165610055	0.00000179714364	0.00000201487348	0.00000043097890	0.00000172089917	0.00000219611397	0.00000229010287	0.00000251747847	0.00000156407350	0.00000294670059	0.00000334374837	0.00000058747683	
0.00000056679392	0.00000175497946	0.00000207329079	0.00000067008823	0.00000075302157	0.00000216449929	0.00000270645953	0.00000076612503	0.00000147525505	0.00000036212237	0.00000155547841	0.00000116567889	0.00000128901521	0.00000226846016	0.00000156734569	0.00000179984499	0.00000176768935	0.00000190753366	0.00000177272494	0.00000144546160	
0.00000389423086	0.00000508265128	0.00000422899791	0.00000341560671	0.00000363702014	0.00000208413895	0.00000261861493	0.00000460011968	0.00000322719021	0.00000415755619	0.00000459006874	0.00000302510085	0.00000346154732	0.00000303427051	0.00000392981843	0.00000511062569	0.00000399440974	0.00000465135945	0.00000584035800	0.00000263542247	
0.00000171816202	0.00000256320731	0.00000193497870	0.00000102454015	0.00000155304575	0.00000050424581	0.00000129102057	0.00000234807926	0.00000167520113	0.00000186884686	0.00000209031903	0.00000051220069	0.00000175599090	0.00000218974153	0.00000232509819	0.00000259447485	0.00000162677775	0.00000299192736	0.00000342399904	0.00000059666366	
0.00000127307266	0.00000200460893	0.00000162293246	0.00000053195278	0.00000118749507	0.00000113542950	0.00000165390607	0.00000181598423	0.00000157826291	0.00000133924338	0.00000156711361	0.00000016696165	0.00000156227461	0.00000226552970	0.00000208557531	0.00000204329252	0.00000127793451	0.00000266591053	0.00000280739851	0.00000075829901	
0.00000190283001	0.00000279038643	0.00000210965485	0.00000123534221	0.00000171368327	0.00000027622014	0.00000123691226	0.00000255025347	0.00000175208267	0.00000207328538	0.00000231036904	0.00000074226325	0.00000186037188	0.00000218719297	0.00000243339588	0.00000282279364	0.00000181202171	0.00000311761744	0.00000365177991	0.00000067206075	
0.00000242955032	0.00000342766023	0.00000265296828	0.00000183141217	0.00000220914395	0.00000043000917	0.00000135591803	0.00000311460008	0.00000205023266	0.00000264334161	0.00000293939820	0.00000138510571	0.00000222012612	0.00000226606299	0.00000278056524	0.00000345664385	0.00000238582074	0.00000350096450	0.00000427024110	0.00000112260966	
0.00000409152607	0.00000529974218	0.00000443902592	0.00000362445939	0.00000383458144	0.00000230067600	0.00000281736447	0.00000479716511	0.00000340490418	0.00000435958944	0.00000480615546	0.00000323865564	0.00000364257931	0.00000317626966	0.00000410052163	0.00000532719955	0.00000421097336	0.00000481555977	0.00000604544297	0.00000284343708	
0.00000426373381	0.00000548587856	0.00000462483974	0.00000380489328	0.00000400390665	0.00000248761950	0.00000299036052	0.00000496737592	0.00000356066965	0.00000453430312	0.00000499400153	0.00000342434054	0.00000379991573	0.00000330629199	0.00000424863927	0.00000551483469	0.00000439581933	0.00000496092175	0.00000622213355	0.00000302083761	
0.00000046788609	0.00000186199310	0.00000221959776	0.00000074998161	0.00000069050740	0.00000225518507	0.00000283441429	0.00000062704791	0.00000141536924	0.00000021700975	0.00000168518368	0.00000126742851	0.00000121493801	0.00000220459473	0.00000145346188	0.00000190630753	0.00000191733255	0.00000176462641	0.00000170797993	0.00000149965840	
0.00000368448686	0.00000485322807	0.00000400340446	0.00000319368280	0.00000343149505	0.00000185216381	0.00000240822834	0.00000438771341	0.00000304354612	0.00000394276093	0.00000435994551	0.00000279691345	0.00000327404241	0.00000289220468	0.00000375356262	0.00000488167763	0.00000376818071	0.00000447701887	0.00000561998986	0.00000241726168	
0.00000519181768	0.00000648329778	0.00000561223068	0.00000477258390	0.00000492553185	0.00000348554289	0.00000394651359	0.00000589296479	0.00000442727104	0.00000547317769	0.00000599045172	0.00000441284363	0.00000467399138	0.00000405860498	0.00000507579023	0.00000651068233	0.00000538708375	0.00000576377465	0.00000716810629	0.00000398507843	
0.00000417185654	0.00000538403649	0.00000452594131	0.00000370608656	0.00000391310653	0.00000238694434	0.00000289778114	0.00000487494544	0.00000347780994	0.00000443878722	0.00000489442508	0.00000332479519	0.00000371456989	0.00000323533900	0.00000417017447	0.00000541280170	0.00000429512756	0.00000488067882	0.00000612437786	0.00000292612444	
0.00000322641037	0.00000434115044	0.00000350762361	0.00000270193156	0.00000297925503	0.00000134166759	0.00000197001704	0.00000392720477	0.00000265411555	0.00000347220932	0.00000384938391	0.00000229325151	0.00000286942214	0.00000260951580	0.00000338060420	0.00000437127246	0.00000326684799	0.00000410888357	0.00000513898014	0.00000193723968	
0.00000041395111	0.00000193540131	0.00000230710553	0.00000079296809	0.00000065365678	0.00000230195917	0.00000290595619	0.00000055225806	0.00000137723507	0.00000012949328	0.00000177040709	0.00000132626802	0.00000116669202	0.00000215913921	0.00000137745744	0.00000197976278	0.00000200526215	0.00000167669723	0.00000168780004	0.00000152407596	
0.00000316166022	0.00000426642692	0.00000343715893	0.00000263315537	0.00000291553125	0.00000126884367	0.00000191205308	0.00000385948759	0.00000259943426	0.00000340356955	0.00000377824586	0.00000221990239	0.00000281269372	0.00000257261701	0.00000332758335	0.00000429793195	0.00000319423360	0.00000405630978	0.00000507009783	0.00000187031361	
0.00000324519620	0.00000436520628	0.00000353191418	0.00000272632697	0.00000299939733	0.00000136400958	0.00000198981071	0.00000394683749	0.00000266869976	0.00000349455404	0.00000387372696	0.00000231650909	0.00000288663951	0.00000261836514	0.00000339412943	0.00000439320482	0.00000328759628	0.00000412446349	0.00000515975147	0.00000195720329	
0.00000273798795	0.00000378368790	0.00000298004632	0.00000217179856	0.00000250467362	0.00000078369846	0.00000155627836	0.00000343048143	0.00000226806365	0.00000296400845	0.00000329450792	0.00000173965433	0.00000246001535	0.00000237135053	0.00000300207594	0.00000381266334	0.00000272681009	0.00000372749722	0.00000461088570	0.00000142988715	
0.00000292995941	0.00000400545458	0.00000319089492	0.00000238226551	0.00000269248036	0.00000100726000	0.00000171044059	0.00000362875673	0.00000241478603	0.00000316624767	0.00000351857199	0.00000196027636	0.00000261766465	0.00000245620594	0.00000314680979	0.00000403707149	0.00000294091829	0.00000387575181	0.00000482158353	0.00000162959425	
0.00000367597887	0.00000484262029	0.00000399627092	0.00000318599633	0.00000342241146	0.00000184359299	0.00000240149351	0.00000438125368	0.00000303684437	0.00000393708112	0.00000435151949	0.00000278959380	0.00000326454031	0.00000288478713	0.00000375006177	0.00000487282108	0.00000376051697	0.00000447124062	0.00000561412204	0.00000241010602	
