20
1000
3
94.41	28.67	2.59	
-131.81	22.67	2.89	
180.05	-27.60	2.25	
97.98	39.37	3.91	
-41.06	-143.71	4.56	
-235.43	102.96	4.62	
57.26	176.69	2.41	
168.01	-153.38	2.29	
-296.42	-107.56	4.32	
100.53	-212.84	3.81	
213.81	-57.39	2.30	
142.41	-275.89	2.21	
-150.24	35.96	3.12	
261.26	80.59	4.47	
-27.93	294.58	4.41	
176.98	143.92	4.38	
-280.18	-263.51	3.19	
-236.31	265.13	2.83	
-147.64	212.18	4.89	
-57.44	-186.01	4.93	
0.00000211547742	0.00000331473570	0.00000197871163	0.00000206102041	0.00000338597998	0.00000376404845	0.00000197261664	0.00000264360696	0.00000452867532	0.00000315319916	0.00000201502769	0.00000336305732	0.00000338911826	0.00000117586715	0.00000247161057	0.00000134664289	0.00000493822010	0.00000368900023	0.00000316101229	0.00000362828688	
0.00000176260871	0.00000261304685	0.00000197261884	0.00000169668685	0.00000303606621	0.00000288641505	0.00000116535254	0.00000272187869	0.00000386089108	0.00000313030903	0.00000214471132	0.00000346309076	0.00000265215964	0.00000136251507	0.00000139792912	0.00000096440898	0.00000444239211	0.00000264478422	0.00000217783330	0.00000330605496	
0.00000232095523	0.00000252817209	0.00000276757419	0.00000226237207	0.00000334482525	0.00000244568808	0.00000142127074	0.00000346764557	0.00000367037716	0.00000374846370	0.00000300092102	0.00000415335916	0.00000249935562	0.00000240353312	0.00000080011941	0.00000181919878	0.00000443749404	0.00000183387168	0.00000161406127	0.00000360754432	
0.00000163088418	0.00000205650855	0.00000140632145	0.00000169204517	0.00000097193877	0.00000282346989	0.00000251616321	0.00000072823074	0.00000242448338	0.00000020922873	0.00000134865904	0.00000037755729	0.00000218972291	0.00000219677639	0.00000328179776	0.00000237555005	0.00000218748837	0.00000359225007	0.00000305829389	0.00000093142929	
0.00000181676415	0.00000233245486	0.00000151322114	0.00000187624864	0.00000125295748	0.00000309900643	0.00000271698442	0.00000077458994	0.00000268833714	0.00000039552942	0.00000140222090	0.00000011589620	0.00000246433471	0.00000227157726	0.00000350606671	0.00000251248644	0.00000239936622	0.00000385733890	0.00000331493410	0.00000120005382	
0.00000258892459	0.00000371194020	0.00000250444159	0.00000253008362	0.00000387729176	0.00000408928138	0.00000230544947	0.00000318469358	0.00000494628542	0.00000368772959	0.00000255071251	0.00000390478301	0.00000377446369	0.00000170206631	0.00000265086816	0.00000177145006	0.00000540535234	0.00000389825762	0.00000341814485	0.00000412779098	
0.00000182097798	0.00000183549581	0.00000177496513	0.00000188800075	0.00000072244683	0.00000254809192	0.00000262416084	0.00000121932069	0.00000194550098	0.00000070120121	0.00000178290056	0.00000089472605	0.00000195290242	0.00000257740603	0.00000330020652	0.00000263866554	0.00000162510713	0.00000340652419	0.00000292943645	0.00000053440353	
0.00000224591614	0.00000156770108	0.00000284997150	0.00000222196180	0.00000266733918	0.00000109417698	0.00000158037691	0.00000333257023	0.00000239565782	0.00000339489243	0.00000311634462	0.00000384455709	0.00000147063119	0.00000291857878	0.00000095219582	0.00000231183731	0.00000327970753	0.00000030651669	0.00000046962532	0.00000288011412	
0.00000042773968	0.00000144836618	0.00000090040923	0.00000036408091	0.00000167200818	0.00000199065875	0.00000052120769	0.00000156324192	0.00000265612544	0.00000186117439	0.00000115940536	0.00000225096678	0.00000153043910	0.00000097368412	0.00000138043466	0.00000053389963	0.00000312403226	0.00000222348291	0.00000161101233	0.00000194121584	
0.00000164815129	0.00000298108481	0.00000129538468	0.00000161578297	0.00000278033913	0.00000357135338	0.00000190770471	0.00000185261878	0.00000410145774	0.00000238137386	0.00000124799860	0.00000253454085	0.00000307943909	0.00000062119364	0.00000264214160	0.00000116810355	0.00000436691394	0.00000372861521	0.00000313825563	0.00000299432291	
