30
1100
3
-387.01	-214.73	2.49	
71.15	-429.65	2.06	
-305.91	-193.36	3.55	
-31.93	-396.58	3.43	
-85.36	297.26	2.79	
-308.82	-51.78	2.71	
-443.09	-43.36	4.51	
179.43	-202.19	2.03	
375.99	-387.84	2.29	
106.11	-439.41	4.59	
-90.54	-467.02	2.23	
-275.03	144.62	2.96	
500.24	-446.80	4.52	
477.29	-377.17	2.34	
-444.77	-340.99	2.76	
476.89	411.11	3.68	
304.06	-378.37	4.15	
-312.54	-4.79	2.74	
312.93	-230.96	3.64	
-545.28	-220.19	2.48	
113.80	-185.37	4.92	
-343.00	420.49	2.05	
491.29	-230.74	4.29	
57.83	265.21	2.96	
-246.71	-541.97	2.17	
-500.97	99.28	2.22	
-390.74	-193.16	3.90	
517.10	-497.74	4.02	
-372.83	448.95	3.94	
179.81	258.34	3.27	
0.00000237250374	0.00000371228163	0.00000233336685	0.00000341499652	0.00000138311282	0.00000180870425	0.00000171643123	0.00000328308233	0.00000430982558	0.00000381559936	0.00000356945830	0.00000116499181	0.00000480588990	0.00000456486063	0.00000284531503	0.00000345500658	0.00000409262078	0.00000163185425	0.00000373036741	0.00000242442519	0.00000306353428	0.00000034534585	0.00000426833327	0.00000193892501	0.00000367715683	0.00000120181939	0.00000228969670	0.00000498501882	0.00000027702394	0.00000239468885	
0.00000270745207	0.00000239027017	0.00000240726437	0.00000238386845	0.00000117414469	0.00000214019540	0.00000260173722	0.00000147549532	0.00000227395283	0.00000240056743	0.00000271566639	0.00000182309017	0.00000265414832	0.00000237864926	0.00000317005049	0.00000135458962	0.00000217467618	0.00000208555820	0.00000163456819	0.00000323260331	0.00000144694803	0.00000225870157	0.00000192416586	0.00000063020368	0.00000324643917	0.00000269554991	0.00000267277427	0.00000285686646	0.00000240630197	0.00000029351333	
0.00000145795306	0.00000198193189	0.00000119413435	0.00000175153271	0.00000092433613	0.00000084222492	0.00000130124015	0.00000149359637	0.00000252009125	0.00000206619054	0.00000199331962	0.00000069350174	0.00000302629398	0.00000279490790	0.00000195977016	0.00000262829782	0.00000229976116	0.00000078179103	0.00000196593512	0.00000194130994	0.00000126976993	0.00000163350258	0.00000255545778	0.00000103462482	0.00000232887702	0.00000147387815	0.00000141188816	0.00000320132539	0.00000178507496	0.00000136419429	
0.00000468548438	0.00000294014268	0.00000438816997	0.00000331717236	0.00000427229557	0.00000449976020	0.00000500470265	0.00000256209556	0.00000177145369	0.00000281239075	0.00000356751778	0.00000462082983	0.00000135216300	0.00000138286860	0.00000488066432	0.00000317492672	0.00000204019348	0.00000455955114	0.00000204388519	0.00000528114898	0.00000282108318	0.00000534678250	0.00000138760331	0.00000375824433	0.00000419878764	0.00000536167512	0.00000470758669	0.00000136395404	0.00000549846974	0.00000338627790	
0.00000410450289	0.00000476332458	0.00000394572093	0.00000461352548	0.00000197398156	0.00000342651901	0.00000356956287	0.00000398330539	0.00000487401157	0.00000481792179	0.00000487753355	0.00000267283695	0.00000525993686	0.00000498420716	0.00000462787563	0.00000257420361	0.00000475216881	0.00000325844950	0.00000423466548	0.00000434033524	0.00000386760136	0.00000183676500	0.00000450930814	0.00000214721440	0.00000520947527	0.00000318974693	0.00000403069871	0.00000546307935	0.00000181898329	0.00000231720743	
0.00000357602805	0.00000179710823	0.00000328866937	0.00000217744534	0.00000348131943	0.00000344995680	0.00000393927090	0.00000151680628	0.00000062884127	0.00000167093044	0.00000242556248	0.00000366843235	0.00000032654125	0.00000024260211	0.00000374657113	0.00000298508465	0.00000090095753	0.00000352870683	0.00000101622956	0.00000416522627	0.00000176960801	0.00000450875213	0.00000056657144	0.00000303656673	0.00000306214062	0.00000434324821	0.00000360357583	0.00000049274541	0.00000466667649	0.00000275725919	
0.00000578811387	0.00000509514749	0.00000549018069	0.00000524103802	0.00000385945205	0.00000520522849	0.00000563190305	0.00000416072286	0.00000436057043	0.00000504836425	0.00000558849115	0.00000474671954	0.00000439250551	0.00000417116900	0.00000624865161	0.00000173912199	0.00000445275638	0.00000512553268	0.00000395175572	0.00000630497576	0.00000427346156	0.00000468180749	0.00000363633747	0.00000340497232	0.00000619853782	0.00000560627179	0.00000575317461	0.00000455569109	0.00000477520390	0.00000300693436	
0.00000498371869	0.00000442409856	0.00000469025660	0.00000453304385	0.00000302517483	0.00000438567583	0.00000480703881	0.00000347220742	0.00000381246621	0.00000439218150	0.00000487877259	0.00000391359113	0.00000392873410	0.00000368417650	0.00000545406468	0.00000093302587	0.00000386544249	0.00000430485491	0.00000333313968	0.00000548935728	0.00000355750907	0.00000386023138	0.00000312731119	0.00000257377779	0.00000546854868	0.00000476840651	0.00000494752840	0.00000411051349	0.00000395661449	0.00000218588543	
0.00000459948826	0.00000445646412	0.00000433760612	0.00000446971695	0.00000241924399	0.00000394217022	0.00000429245421	0.00000351047397	0.00000410448697	0.00000445463987	0.00000480340815	0.00000334422267	0.00000433649770	0.00000406891004	0.00000510645328	0.00000109149554	0.00000408585898	0.00000382599065	0.00000352685853	0.00000503105123	0.00000352446809	0.00000305982691	0.00000351631619	0.00000211284946	0.00000531894544	0.00000414500885	0.00000454881668	0.00000453746501	0.00000313242994	0.00000187270462	
0.00000535196662	0.00000482914074	0.00000505968059	0.00000493218590	0.00000333208929	0.00000473974532	0.00000514797580	0.00000387390489	0.00000421132097	0.00000479372650	0.00000527863107	0.00000423729489	0.00000431328386	0.00000407033478	0.00000582758840	0.00000131810413	0.00000426619625	0.00000465080863	0.00000373754410	0.00000584275715	0.00000395808528	0.00000411026589	0.00000351859245	0.00000291120800	0.00000586118401	0.00000508395912	0.00000531028434	0.00000449468593	0.00000419772872	0.00000254509192	
0.00000181107571	0.00000205847594	0.00000153373392	0.00000189602870	0.00000077160517	0.00000120592745	0.00000166056537	0.00000140822912	0.00000242105799	0.00000212463658	0.00000217467166	0.00000094371771	0.00000290574252	0.00000265670714	0.00000230356823	0.00000226198107	0.00000222639757	0.00000114649924	0.00000182018777	0.00000230715351	0.00000122315654	0.00000169716260	0.00000235488720	0.00000071088281	0.00000258086183	0.00000178707219	0.00000176857174	0.00000308959816	0.00000185291105	0.00000100000889	
0.00000314023877	0.00000389145156	0.00000298409311	0.00000370461546	0.00000106487759	0.00000246314026	0.00000261659523	0.00000318078514	0.00000413607818	0.00000395656967	0.00000395711114	0.00000171130911	0.00000456652899	0.00000429756086	0.00000366538193	0.00000240888395	0.00000398415493	0.00000229584890	0.00000349860337	0.00000339182295	0.00000303243205	0.00000097708585	0.00000387290512	0.00000138077851	0.00000425754518	0.00000227168201	0.00000306917398	0.00000476486434	0.00000101749768	0.00000169331917	
0.00000434808018	0.00000418429166	0.00000408222618	0.00000419782112	0.00000219398989	0.00000369779287	0.00000405892188	0.00000323853197	0.00000384418763	0.00000418350649	0.00000453141835	0.00000311808997	0.00000408974367	0.00000381863550	0.00000485163523	0.00000087115397	0.00000382285576	0.00000358534923	0.00000325981799	0.00000479053886	0.00000324841062	0.00000289735365	0.00000326744776	0.00000186013946	0.00000504929938	0.00000393271058	0.00000429678779	0.00000428769374	0.00000297828127	0.00000160450685	
0.00000350875613	0.00000256627499	0.00000319262931	0.00000273019497	0.00000225400196	0.00000305117640	0.00000354465607	0.00000163977070	0.00000193006772	0.00000252097914	0.00000307498532	0.00000286295023	0.00000211704508	0.00000185209521	0.00000390135768	0.00000114779549	0.00000196765280	0.00000303405372	0.00000143699498	0.00000408430287	0.00000177959383	0.00000333380492	0.00000129715657	0.00000169887513	0.00000370322210	0.00000371907411	0.00000349299568	0.00000231494526	0.00000348008811	0.00000126532708	
0.00000545348842	0.00000525985520	0.00000519324813	0.00000529395072	0.00000326083409	0.00000479517563	0.00000513766964	0.00000430731956	0.00000481625087	0.00000525069044	0.00000563174156	0.00000418609368	0.00000499423276	0.00000473332529	0.00000596415702	0.00000175601085	0.00000482634554	0.00000467819166	0.00000427117824	0.00000588280110	0.00000433659231	0.00000381790528	0.00000417399673	0.00000296844054	0.00000616117048	0.00000496786325	0.00000540424111	0.00000518401751	0.00000387459190	0.00000271962547	
0.00000278845672	0.00000265559488	0.00000250337075	0.00000261755952	0.00000098400728	0.00000217581921	0.00000260616971	0.00000176236913	0.00000258979118	0.00000267401728	0.00000294169306	0.00000175025067	0.00000296892967	0.00000269368384	0.00000327403173	0.00000129956861	0.00000248611880	0.00000209807427	0.00000194889482	0.00000327969953	0.00000171329735	0.00000204371582	0.00000223419220	0.00000042836477	0.00000344007228	0.00000262470899	0.00000274612696	0.00000317216978	0.00000218603880	0.00000003847851	
