50
1300
3
-307.53	115.63	2.58	
-116.74	-41.38	4.60	
-111.93	-217.34	2.57	
183.33	12.79	4.35	
-377.03	-145.73	3.19	
339.29	-266.40	3.93	
-153.61	235.19	3.12	
350.34	-343.94	4.29	
-126.06	-151.78	3.94	
10.27	-90.08	2.25	
148.72	-320.94	2.97	
-139.57	344.38	2.35	
-27.15	64.98	2.84	
-334.91	-123.24	4.83	
-61.78	-146.29	3.15	
-24.47	-78.23	4.66	
-381.40	163.57	3.02	
254.35	-284.88	2.14	
189.80	249.07	3.52	
-178.68	-134.84	3.67	
379.83	-307.49	4.39	
271.20	-295.31	3.37	
-309.99	-234.27	2.19	
-243.00	-194.04	4.27	
-332.27	-203.51	3.87	
158.31	92.41	2.73	
64.19	364.18	3.56	
167.29	136.34	3.68	
-25.24	-342.21	3.01	
-150.01	-267.85	3.92	
-250.57	183.88	4.87	
-193.59	-157.93	3.07	
329.08	-281.14	3.73	
-79.72	196.66	2.62	
-360.39	3.83	3.80	
62.47	305.67	3.45	
-160.40	320.48	4.36	
-314.36	-33.78	2.64	
-302.82	-142.10	4.48	
310.72	353.95	2.73	
61.88	237.37	2.95	
346.72	75.51	2.42	
218.76	-332.69	2.54	
157.73	343.03	3.92	
153.86	238.88	3.01	
-373.46	371.47	2.22	
-100.46	-178.53	2.54	
263.99	269.04	3.46	
185.19	44.47	2.51	
-183.67	-119.15	2.91	
0.00000115691449	0.00000197775879	0.00000293534245	0.00000272455357	0.00000264545098	0.00000440510038	0.00000049240101	0.00000476161077	0.00000256142266	0.00000250473586	0.00000399918438	0.00000047673535	0.00000166846446	0.00000245305190	0.00000262337512	0.00000235486037	0.00000121049010	0.00000416758671	0.00000225845108	0.00000242903260	0.00000472346031	0.00000427308806	0.00000302385420	0.00000275913722	0.00000288316161	0.00000236911656	0.00000158247318	0.00000230617381	0.00000372697518	0.00000318383470	0.00000068241017	0.00000255513204	0.00000442501688	0.00000093923711	0.00000184533798	0.00000153312497	0.00000031375455	0.00000194637310	0.00000251237063	0.00000292796945	0.00000156896990	0.00000335591949	0.00000426330095	0.00000207711787	0.00000206880614	0.00000098054428	0.00000273977019	0.00000266051693	0.00000263274634	0.00000234128501	
0.00000512948351	0.00000396765645	0.00000402587620	0.00000233964819	0.00000543249260	0.00000181095410	0.00000449688105	0.00000206306962	0.00000404490793	0.00000326163698	0.00000286350184	0.00000468997024	0.00000354339601	0.00000518800476	0.00000368639761	0.00000345307622	0.00000558906582	0.00000225719019	0.00000286211537	0.00000432829789	0.00000180177111	0.00000221039005	0.00000512551924	0.00000472289823	0.00000522206245	0.00000259206595	0.00000380864997	0.00000263943253	0.00000378207356	0.00000429858386	0.00000491132273	0.00000442311275	0.00000190680712	0.00000403429330	0.00000533512438	0.00000361999666	0.00000472765547	0.00000506991383	0.00000501777854	0.00000282999582	0.00000342109887	0.00000159861525	0.00000256808826	0.00000333937023	0.00000299012599	0.00000592150780	0.00000392632229	0.00000262946677	0.00000236927988	0.00000434772937	
0.00000483030441	0.00000371639617	0.00000385705692	0.00000204946107	0.00000521521762	0.00000183464764	0.00000415454971	0.00000215370712	0.00000384300771	0.00000303719539	0.00000281736831	0.00000432676448	0.00000324442624	0.00000496525827	0.00000348772209	0.00000322199633	0.00000528009257	0.00000223600450	0.00000248185723	0.00000411619257	0.00000189415353	0.00000221116965	0.00000494407633	0.00000453070306	0.00000502559221	0.00000226284965	0.00000342675606	0.00000228950532	0.00000369023168	0.00000414873476	0.00000459142816	0.00000422054773	0.00000193490488	0.00000369727133	0.00000507137832	0.00000324506615	0.00000437207351	0.00000481407661	0.00000480390243	0.00000244230606	0.00000305584193	0.00000123997672	0.00000256267702	0.00000295123644	0.00000261563538	0.00000556887922	0.00000373828882	0.00000223899699	0.00000206026681	0.00000412893372	
0.00000138116720	0.00000136886099	0.00000139522699	0.00000305154928	0.00000019763138	0.00000389096587	0.00000229303852	0.00000405781514	0.00000123393212	0.00000199738309	0.00000295341207	0.00000287619618	0.00000207819900	0.00000007391285	0.00000158506947	0.00000181345681	0.00000164055725	0.00000345204232	0.00000365003546	0.00000093365258	0.00000415924880	0.00000356013463	0.00000061995026	0.00000068020815	0.00000042385435	0.00000306608392	0.00000357157697	0.00000321644292	0.00000214446030	0.00000133741644	0.00000182292116	0.00000086646483	0.00000385262471	0.00000234221178	0.00000074534884	0.00000331984370	0.00000270934213	0.00000056146426	0.00000025306726	0.00000453636109	0.00000305328866	0.00000401953588	0.00000334191738	0.00000384436166	0.00000345567697	0.00000279167629	0.00000139584287	0.00000405583143	0.00000311221227	0.00000090563025	
0.00000144027025	0.00000245454969	0.00000339481906	0.00000322009975	0.00000294026445	0.00000491074319	0.00000099920837	0.00000527202983	0.00000302086554	0.00000300675249	0.00000450385547	0.00000074405435	0.00000217791748	0.00000277809529	0.00000310798444	0.00000285417062	0.00000131419647	0.00000467682835	0.00000265169112	0.00000286583598	0.00000523152089	0.00000478093361	0.00000337879637	0.00000315065732	0.00000321853572	0.00000284847053	0.00000186207711	0.00000276519420	0.00000420096556	0.00000362307648	0.00000105189398	0.00000297796374	0.00000493227187	0.00000143973618	0.00000210817437	0.00000188923215	0.00000067577488	0.00000227112356	0.00000286452476	0.00000323665737	0.00000199442119	0.00000380923083	0.00000477281757	0.00000238898275	0.00000247520742	0.00000057689605	0.00000320618330	0.00000302921624	0.00000312033955	0.00000277436353	
0.00000225106044	0.00000310821209	0.00000407925022	0.00000353212551	0.00000375623967	0.00000529683674	0.00000155965607	0.00000568671770	0.00000370743071	0.00000355761621	0.00000503711893	0.00000100208139	0.00000267936084	0.00000358237949	0.00000374136227	0.00000343163163	0.00000213991112	0.00000512421323	0.00000266679271	0.00000358861112	0.00000561467380	0.00000522377800	0.00000417150042	0.00000391444433	0.00000401947432	0.00000310551453	0.00000174046100	0.00000296009129	0.00000485001338	0.00000433780372	0.00000182327024	0.00000371122686	0.00000532953347	0.00000188854956	0.00000292891170	0.00000190488207	0.00000108765665	0.00000307439910	0.00000365707541	0.00000303745746	0.00000215044081	0.00000393766420	0.00000526389207	0.00000225961749	0.00000253278347	0.00000117889793	0.00000387787327	0.00000296940697	0.00000340424372	0.00000350065825	
0.00000157375999	0.00000069879694	0.00000155923288	0.00000122045470	0.00000220996699	0.00000272091642	0.00000122583410	0.00000306365177	0.00000124574899	0.00000082288068	0.00000230492130	0.00000173696552	0.00000008545614	0.00000194366110	0.00000111069240	0.00000072270501	0.00000203975375	0.00000245916190	0.00000165777581	0.00000131723621	0.00000304214211	0.00000256383660	0.00000221711440	0.00000179860374	0.00000219048858	0.00000108717846	0.00000182523409	0.00000121130939	0.00000219198227	0.00000189262366	0.00000142308378	0.00000146818309	0.00000273363440	0.00000085415050	0.00000184530608	0.00000151241854	0.00000165999470	0.00000163920449	0.00000185007861	0.00000254772234	0.00000116324535	0.00000211608409	0.00000255422922	0.00000193895583	0.00000147534540	0.00000260468249	0.00000133320828	0.00000204919267	0.00000121385122	0.00000126818048	
0.00000259145054	0.00000165270055	0.00000073549752	0.00000277899984	0.00000151525011	0.00000290429199	0.00000315794099	0.00000294267072	0.00000104452755	0.00000170551807	0.00000181969186	0.00000376875697	0.00000236119504	0.00000145142021	0.00000122021704	0.00000164895875	0.00000297829647	0.00000242152579	0.00000382505905	0.00000109680394	0.00000311041565	0.00000250903800	0.00000091153991	0.00000084784182	0.00000111655729	0.00000301383857	0.00000410102683	0.00000323640337	0.00000085618996	0.00000039052908	0.00000289661337	0.00000097182154	0.00000283739504	0.00000298989575	0.00000212586057	0.00000379079686	0.00000363060880	0.00000182463221	0.00000126307995	0.00000468576364	0.00000343681201	0.00000369817979	0.00000220851005	0.00000419334143	0.00000367256987	0.00000405968882	0.00000095738934	0.00000415011896	0.00000290925061	0.00000118243108	
0.00000339610491	0.00000209443937	0.00000127794075	0.00000228532934	0.00000271740725	0.00000170736609	0.00000359332541	0.00000166290749	0.00000160047734	0.00000161322649	0.00000061616826	0.00000415334614	0.00000249876340	0.00000257935891	0.00000143423648	0.00000171601892	0.00000385898721	0.00000123100513	0.00000356348664	0.00000186718119	0.00000185979886	0.00000129408123	0.00000217360373	0.00000193751231	0.00000235448929	0.00000267619804	0.00000412199701	0.00000292417569	0.00000047893804	0.00000128338203	0.00000354996131	0.00000183756814	0.00000162513529	0.00000327572244	0.00000312688453	0.00000379812054	0.00000405822779	0.00000279931891	0.00000237552364	0.00000431130617	0.00000341904940	0.00000299959017	0.00000095325114	0.00000404841621	0.00000347059119	0.00000479177399	0.00000139760847	0.00000378076971	0.00000245763560	0.00000194682541	
0.00000240943398	0.00000104530859	0.00000066993582	0.00000148734565	0.00000213050539	0.00000192223521	0.00000249658033	0.00000212148844	0.00000074691774	0.00000053087063	0.00000110876618	0.00000305133061	0.00000140374947	0.00000191871259	0.00000042521119	0.00000061571023	0.00000288992065	0.00000150326310	0.00000262890220	0.00000105484378	0.00000220139927	0.00000160997747	0.00000176886150	0.00000137708458	0.00000187405034	0.00000176642669	0.00000307626477	0.00000200644309	0.00000089099481	0.00000097247267	0.00000249267543	0.00000111152987	0.00000188776700	0.00000217399511	0.00000228434844	0.00000274980676	0.00000295630570	0.00000196026975	0.00000172451133	0.00000345117523	0.00000237250037	0.00000239696212	0.00000145178123	0.00000305944152	0.00000250187874	0.00000374042719	0.00000058151834	0.00000291356560	0.00000162771501	0.00000110775443	
0.00000091982693	0.00000197012299	0.00000289110883	0.00000292654235	0.00000242672759	0.00000454930793	0.00000069598284	0.00000489139485	0.00000251918485	0.00000257397853	0.00000406810032	0.00000082529449	0.00000180039510	0.00000225713587	0.00000262977182	0.00000240775123	0.00000087939212	0.00000428148567	0.00000257226317	0.00000234867784	0.00000486950025	0.00000438912323	0.00000285328260	0.00000262522584	0.00000269461691	0.00000260488758	0.00000193006651	0.00000256590405	0.00000370929881	0.00000310600699	0.00000053195545	0.00000245997759	0.00000456212475	0.00000115914652	0.00000159910823	0.00000186781442	0.00000066445096	0.00000174707183	0.00000233873008	0.00000326928656	0.00000186931263	0.00000361809114	0.00000435432636	0.00000241935346	0.00000237791437	0.00000077710805	0.00000270698238	0.00000298021819	0.00000285396523	0.00000225866717	
0.00000328356443	0.00000263992658	0.00000328641872	0.00000131885002	0.00000417383819	0.00000280399671	0.00000236244769	0.00000323873129	0.00000307497792	0.00000230759734	0.00000315442256	0.00000236770295	0.00000190157741	0.00000390803598	0.00000280715419	0.00000238498867	0.00000364838104	0.00000288216176	0.00000046023503	0.00000323116293	0.00000306774359	0.00000293780441	0.00000414556797	0.00000371518532	0.00000414185275	0.00000100070563	0.00000136370968	0.00000078580841	0.00000359671516	0.00000364005893	0.00000291209953	0.00000337765200	0.00000287921838	0.00000196187018	0.00000373557524	0.00000122805040	0.00000244924600	0.00000357770108	0.00000381140678	0.00000071437799	0.00000116382064	0.00000097298403	0.00000315893389	0.00000088028934	0.00000065059142	0.00000366509583	0.00000308241087	0.00000020778087	0.00000115120799	0.00000319660768	
0.00000195737909	0.00000226432121	0.00000323548857	0.00000234973099	0.00000333978974	0.00000412642682	0.00000088833111	0.00000452690887	0.00000288254768	0.00000253901475	0.00000396078969	0.00000047928742	0.00000165503755	0.00000311190225	0.00000282337837	0.00000245019273	0.00000212160034	0.00000398524706	0.00000150308113	0.00000284232038	0.00000444113849	0.00000407911442	0.00000360165045	0.00000326215380	0.00000349924235	0.00000191186692	0.00000066639373	0.00000176153687	0.00000391725552	0.00000353988600	0.00000146762843	0.00000298855622	0.00000416600886	0.00000092522816	0.00000261541576	0.00000072688953	0.00000062840522	0.00000262729945	0.00000311940286	0.00000203846785	0.00000095084581	0.00000274500625	0.00000415130350	0.00000119106513	0.00000135034411	0.00000177178967	0.00000301401345	0.00000185017415	0.00000221222624	0.00000276564261	
0.00000289329455	0.00000363034002	0.00000460849968	0.00000380081074	0.00000439769905	0.00000557835680	0.00000208710561	0.00000598740150	0.00000424110501	0.00000399463455	0.00000543811409	0.00000147922789	0.00000310615316	0.00000421164970	0.00000423663261	0.00000389074845	0.00000280579734	0.00000545860779	0.00000275105768	0.00000414998679	0.00000589033257	0.00000554994347	0.00000478431928	0.00000450703692	0.00000464207725	0.00000334588634	0.00000180809171	0.00000316671502	0.00000534232394	0.00000488632101	0.00000244033725	0.00000428151804	0.00000562361544	0.00000233196862	0.00000357737725	0.00000205715569	0.00000161428888	0.00000370209446	0.00000427350421	0.00000292250114	0.00000237837488	0.00000405154709	0.00000562797470	0.00000225730159	0.00000266020919	0.00000183011255	0.00000439741914	0.00000297364270	0.00000365058808	0.00000406416235	
0.00000501611368	0.00000396809417	0.00000417469874	0.00000227762393	0.00000549115777	0.00000223153506	0.00000427660090	0.00000254780590	0.00000413718989	0.00000331701003	0.00000319768875	0.00000439153770	0.00000344065261	0.00000523592337	0.00000378722023	0.00000349299143	0.00000544998475	0.00000262343549	0.00000250487692	0.00000439967393	0.00000228922440	0.00000260099086	0.00000525047135	0.00000482835889	0.00000532059513	0.00000242256506	0.00000342730464	0.00000241291040	0.00000405044420	0.00000447756907	0.00000474773393	0.00000451151465	0.00000232999613	0.00000382497641	0.00000529932933	0.00000327968275	0.00000445356012	0.00000505670976	0.00000508101501	0.00000232137256	0.00000313296377	0.00000137050986	0.00000295199006	0.00000292567302	0.00000266224038	0.00000566443619	0.00000404539041	0.00000220388833	0.00000225835187	0.00000440673130	
0.00000175042735	0.00000073459824	0.00000041573361	0.00000216960774	0.00000119227470	0.00000286097358	0.00000222470127	0.00000303311323	0.00000022581578	0.00000105532606	0.00000194869278	0.00000283268049	0.00000148502165	0.00000097754816	0.00000057880558	0.00000091380920	0.00000219084392	0.00000242513297	0.00000302925688	0.00000018387636	0.00000313091411	0.00000253043802	0.00000090349162	0.00000047332363	0.00000096405135	0.00000229227280	0.00000320330780	0.00000248899519	0.00000125649364	0.00000058297568	0.00000199759074	0.00000016955904	0.00000282066844	0.00000206339913	0.00000143745967	0.00000290222435	0.00000269685116	0.00000110745993	0.00000078202193	0.00000391159922	0.00000256486804	0.00000314168423	0.00000232914808	0.00000334286224	0.00000285874835	0.00000320254749	0.00000036399933	0.00000338898030	0.00000226523599	0.00000027371078	
0.00000479180409	0.00000342727869	0.00000302036487	0.00000241837683	0.00000454773620	0.00000064600991	0.00000455756944	0.00000035467161	0.00000320800203	0.00000268581065	0.00000148216878	0.00000496449092	0.00000338887327	0.00000435698536	0.00000288825410	0.00000288235104	0.00000528242345	0.00000096723641	0.00000358951791	0.00000351505107	0.00000032980678	0.00000085886401	0.00000407881275	0.00000375849690	0.00000423152184	0.00000286910475	0.00000445328485	0.00000306346366	0.00000243687528	0.00000316780843	0.00000476031897	0.00000354870245	0.00000062736353	0.00000411837178	0.00000474411532	0.00000416872850	0.00000493285918	0.00000442645768	0.00000415497266	0.00000399200514	0.00000383749643	0.00000243072206	0.00000108570980	0.00000414157041	0.00000361309383	0.00000596130737	0.00000302233099	0.00000357556252	0.00000256560566	0.00000357249673	
