30
1100
3
-195.51	-192.77	2.06	
-118.09	-67.57	3.38	
-251.19	-217.46	2.41	
127.09	45.07	2.05	
20.45	359.74	4.46	
-368.29	-349.27	2.65	
64.94	307.44	2.58	
-193.73	-93.45	4.38	
-21.27	357.64	4.42	
383.10	370.96	3.36	
308.22	-39.92	2.92	
-56.26	84.98	2.45	
-175.06	40.83	4.23	
222.10	289.42	2.16	
183.90	-17.55	2.09	
-195.59	-77.81	4.26	
163.71	255.59	3.93	
350.15	264.49	3.33	
-312.90	-28.76	2.74	
130.65	356.56	3.66	
175.40	197.30	4.96	
-205.81	104.00	3.86	
-319.80	115.07	3.93	
-124.58	262.49	4.81	
48.41	13.94	4.46	
192.42	-192.31	4.30	
-361.92	224.63	2.32	
-141.92	276.25	2.94	
125.78	239.38	2.79	
121.74	181.05	2.45	
0.00000326223513	0.00000268445467	0.00000350741731	0.00000159940597	0.00000159227173	0.00000423493684	0.00000139378669	0.00000300626483	0.00000176448118	0.00000024124396	0.00000153026103	0.00000212840974	0.00000265530302	0.00000074720707	0.00000165478003	0.00000297555531	0.00000101240355	0.00000029529886	0.00000330049905	0.00000113522991	0.00000105678603	0.00000267469983	0.00000311393275	0.00000219631315	0.00000192889495	0.00000228627531	0.00000319833620	0.00000226459129	0.00000118545803	0.00000128530430	
0.00000089534500	0.00000072048590	0.00000094018496	0.00000168050028	0.00000191854944	0.00000153751088	0.00000188960694	0.00000053630204	0.00000180315971	0.00000313340307	0.00000243373838	0.00000096405727	0.00000043577151	0.00000238033701	0.00000191015189	0.00000048042642	0.00000209941728	0.00000281662837	0.00000022232664	0.00000223139549	0.00000203671060	0.00000049604812	0.00000049308577	0.00000123732309	0.00000134283732	0.00000211382208	0.00000098349040	0.00000125144674	0.00000192742728	0.00000180292826	
0.00000126016453	0.00000108364873	0.00000149502042	0.00000101588899	0.00000235193633	0.00000208064645	0.00000211501987	0.00000132446448	0.00000237545209	0.00000263704494	0.00000106885400	0.00000136093123	0.00000153773523	0.00000208813319	0.00000082025463	0.00000135521351	0.00000190626021	0.00000218161983	0.00000188697768	0.00000231596569	0.00000167353534	0.00000181049307	0.00000220704148	0.00000214900567	0.00000091683569	0.00000036230441	0.00000262991795	0.00000223119742	0.00000182674499	0.00000158188391	
0.00000218206453	0.00000160988197	0.00000242781746	0.00000052233197	0.00000119525851	0.00000315200718	0.00000090818271	0.00000193638786	0.00000130729166	0.00000121131857	0.00000087142874	0.00000112078981	0.00000164503676	0.00000062111119	0.00000067432400	0.00000191066302	0.00000050633129	0.00000079107687	0.00000228096220	0.00000094920753	0.00000026548568	0.00000172482854	0.00000219772059	0.00000146912405	0.00000084836007	0.00000139673611	0.00000239531222	0.00000155737879	0.00000052895900	0.00000038762485	
0.00000115243475	0.00000175330276	0.00000092017689	0.00000281943369	0.00000355677829	0.00000018350446	0.00000346583959	0.00000147667257	0.00000346612639	0.00000452270051	0.00000326170249	0.00000241435124	0.00000199964020	0.00000380896394	0.00000285724776	0.00000152449141	0.00000354360773	0.00000412113869	0.00000152621657	0.00000378978784	0.00000339607848	0.00000218684252	0.00000210928843	0.00000292575963	0.00000248418472	0.00000257322176	0.00000254949462	0.00000295268958	0.00000339007418	0.00000319410095	
0.00000111961199	0.00000086446042	0.00000136461816	0.00000086686164	0.00000215432920	0.00000199952453	0.00000192581949	0.00000112694095	0.00000217053815	0.00000255295347	0.00000110523619	0.00000112805380	0.00000130685078	0.00000195730220	0.00000074445009	0.00000115348858	0.00000175663513	0.00000210497492	0.00000167973787	0.00000214638851	0.00000153370209	0.00000157735303	0.00000197735859	0.00000191922645	0.00000070848799	0.00000053865843	0.00000239704620	0.00000200260509	0.00000166067382	0.00000141770833	
0.00000087941372	0.00000100612478	0.00000079879381	0.00000207651302	0.00000236058149	0.00000121045240	0.00000234076957	0.00000070470059	0.00000224036038	0.00000357959048	0.00000278510090	0.00000140188618	0.00000087586431	0.00000282749697	0.00000227372912	0.00000068566598	0.00000254613862	0.00000325235925	0.00000023330824	0.00000268292377	0.00000247484970	0.00000093735795	0.00000075000779	0.00000166208828	0.00000172971593	0.00000236642941	0.00000118808172	0.00000166885158	0.00000237735219	0.00000224247358	
0.00000187047942	0.00000147521149	0.00000194210009	0.00000189289297	0.00000133501822	0.00000251642116	0.00000145442988	0.00000146537076	0.00000116765190	0.00000280835176	0.00000272592724	0.00000114938543	0.00000096578832	0.00000209674368	0.00000222460566	0.00000140180668	0.00000184582195	0.00000262464636	0.00000116254558	0.00000176811109	0.00000190508290	0.00000067051744	0.00000058018209	0.00000064658947	0.00000167518489	0.00000268768899	0.00000036349126	0.00000058531416	0.00000168857517	0.00000169472805	
0.00000074205038	0.00000060999484	0.00000080010192	0.00000163521925	0.00000198724392	0.00000142484183	0.00000194023729	0.00000038895108	0.00000188381712	0.00000314929946	0.00000236526494	0.00000096334168	0.00000044817586	0.00000239846824	0.00000184632333	0.00000033833479	0.00000211661849	0.00000281327044	0.00000023284818	0.00000227671980	0.00000203619571	0.00000058838435	0.00000064562579	0.00000132846645	0.00000128944504	0.00000200457791	0.00000113540721	0.00000135525226	0.00000195010433	0.00000180724931	
0.00000239897511	0.00000209764292	0.00000263940753	0.00000132219353	0.00000259459550	0.00000322293905	0.00000231102505	0.00000239566841	0.00000269248107	0.00000217307872	0.00000054134222	0.00000205726283	0.00000243976341	0.00000194198487	0.00000097698761	0.00000241056990	0.00000191219173	0.00000173019491	0.00000292371704	0.00000234810127	0.00000167443506	0.00000265498649	0.00000311127098	0.00000271107249	0.00000153297310	0.00000079257227	0.00000345894243	0.00000280125288	0.00000193334396	0.00000174542474	
