30
1100
3
42.39	-188.40	2.46	
231.90	327.73	2.35	
260.47	-250.76	2.94	
-168.35	92.99	5.07	
-109.27	163.75	5.44	
199.06	-228.37	2.45	
96.72	19.62	5.45	
-234.99	211.08	3.32	
-129.02	4.30	4.44	
313.16	-135.34	3.39	
43.42	4.57	5.01	
47.31	80.79	3.44	
276.06	132.71	5.06	
-151.95	234.95	2.99	
12.42	-218.40	4.11	
-317.33	-272.83	5.29	
247.26	-260.09	3.65	
126.23	282.61	2.03	
8.21	260.83	3.98	
-169.91	196.13	3.74	
-229.62	-250.58	4.32	
-238.21	229.71	4.98	
-255.44	-64.35	4.20	
263.28	-317.34	2.17	
-236.32	-75.30	5.19	
-309.09	30.06	3.96	
-260.95	323.02	2.60	
325.33	-106.91	2.96	
-330.78	-206.90	4.14	
-122.33	-255.17	5.42	
0.00000194824290	0.00000257859249	0.00000291602036	0.00000052983782	0.00000086448079	0.00000262550616	0.00000175929170	0.00000059680598	0.00000080797823	0.00000289670968	0.00000153967394	0.00000150794352	0.00000255175414	0.00000089340137	0.00000194355534	0.00000165286087	0.00000288818722	0.00000206101746	0.00000153852643	0.00000070972574	0.00000156441842	0.00000067093507	0.00000071140360	0.00000309499756	0.00000078170013	0.00000029323031	0.00000106612411	0.00000290800820	0.00000136298326	0.00000172971710	
0.00000115961529	0.00000135326874	0.00000158784243	0.00000122680226	0.00000106079612	0.00000138711575	0.00000018849968	0.00000166637854	0.00000107316052	0.00000131276607	0.00000036487179	0.00000025825554	0.00000086377355	0.00000139292974	0.00000132795726	0.00000242440894	0.00000160107925	0.00000101435377	0.00000099983699	0.00000137159014	0.00000205646894	0.00000171562264	0.00000171057071	0.00000186894175	0.00000164816857	0.00000186321589	0.00000202506190	0.00000127410127	0.00000230042757	0.00000175158355	
0.00000092727748	0.00000196297235	0.00000178485643	0.00000071214160	0.00000081559986	0.00000150757740	0.00000065682989	0.00000130114122	0.00000038106098	0.00000173488907	0.00000040878773	0.00000057262056	0.00000158580445	0.00000118706729	0.00000100802007	0.00000173301017	0.00000176532532	0.00000151734278	0.00000122680060	0.00000106817115	0.00000139514218	0.00000137476615	0.00000099090174	0.00000199592084	0.00000092392555	0.00000120672950	0.00000177492989	0.00000174686654	0.00000158782331	0.00000119300657	
0.00000157915666	0.00000126345149	0.00000217210006	0.00000086892273	0.00000054868730	0.00000194759956	0.00000073888480	0.00000114529970	0.00000094554370	0.00000190906134	0.00000071191667	0.00000038796665	0.00000120803815	0.00000081903149	0.00000170804329	0.00000245982564	0.00000217626806	0.00000077063594	0.00000046687812	0.00000084288444	0.00000215335683	0.00000118048861	0.00000157678107	0.00000243873296	0.00000154457393	0.00000156753258	0.00000144730969	0.00000186466525	0.00000226873686	0.00000197018955	
0.00000220893937	0.00000114797443	0.00000277627713	0.00000114015029	0.00000072341077	0.00000256905252	0.00000135193478	0.00000105169003	0.00000140707693	0.00000246231504	0.00000134429439	0.00000101468248	0.00000152689089	0.00000066453424	0.00000232989731	0.00000290841220	0.00000279013597	0.00000066099594	0.00000019810911	0.00000081964001	0.00000264918965	0.00000103973941	0.00000195124376	0.00000305438458	0.00000194589336	0.00000178194134	0.00000110910986	0.00000239752566	0.00000267720782	0.00000253695233	
0.00000080740919	0.00000207914378	0.00000170635955	0.00000080003205	0.00000094599521	0.00000142270052	0.00000070423849	0.00000140437891	0.00000041001211	0.00000170154109	0.00000045357989	0.00000068340208	0.00000165516134	0.00000131218062	0.00000087500771	0.00000162963318	0.00000168552938	0.00000164364828	0.00000136687677	0.00000118803438	0.00000127981602	0.00000147894687	0.00000095191964	0.00000190635715	0.00000087288797	0.00000122022448	0.00000188988601	0.00000172703715	0.00000150118443	0.00000105496183	
0.00000265633695	0.00000248372100	0.00000353549814	0.00000106075922	0.00000105934391	0.00000326184900	0.00000219454871	0.00000046453207	0.00000149171424	0.00000340047101	0.00000203593097	0.00000186205976	0.00000274912958	0.00000075512586	0.00000268610403	0.00000249413676	0.00000352071655	0.00000199262371	0.00000145795847	0.00000074630615	0.00000242288332	0.00000040186566	0.00000157107934	0.00000375382909	0.00000163413051	0.00000112040707	0.00000031826797	0.00000337694332	0.00000219467317	0.00000256189856	
0.00000061154054	0.00000275893794	0.00000053177500	0.00000219462158	0.00000230225135	0.00000031909010	0.00000135429543	0.00000280192928	0.00000177618951	0.00000098861635	0.00000134939036	0.00000167281423	0.00000194048585	0.00000267866656	0.00000065972589	0.00000210328872	0.00000046589566	0.00000252980447	0.00000250957738	0.00000257037834	0.00000170834480	0.00000287495924	0.00000205630136	0.00000056791228	0.00000195762456	0.00000248455112	0.00000327906260	0.00000111337546	0.00000218534937	0.00000122116139	
0.00000125626029	0.00000353172638	0.00000211717172	0.00000187878877	0.00000223202810	0.00000186210700	0.00000204690661	0.00000241491335	0.00000150771298	0.00000247810943	0.00000184442215	0.00000213872848	0.00000298308338	0.00000252518000	0.00000107310013	0.00000057092393	0.00000205094433	0.00000310934979	0.00000280115914	0.00000234571254	0.00000034396805	0.00000249807464	0.00000118805992	0.00000210562917	0.00000112375629	0.00000166279807	0.00000292913174	0.00000257390508	0.00000078161595	0.00000046152137	
0.00000055013300	0.00000196113972	0.00000102975870	0.00000148362748	0.00000149268555	0.00000077660086	0.00000048149249	0.00000204865678	0.00000113881416	0.00000097047465	0.00000049637716	0.00000079883180	0.00000125670990	0.00000186590540	0.00000073604065	0.00000209690669	0.00000102327188	0.00000167199114	0.00000163306275	0.00000178864482	0.00000169510158	0.00000211585891	0.00000164115592	0.00000127426671	0.00000155029755	0.00000195358511	0.00000248926965	0.00000100284883	0.00000205280966	0.00000128844328	
