40
1200
3
-158.28	-60.35	4.75	
384.41	246.16	4.60	
326.35	316.83	2.89	
70.19	-105.54	4.60	
240.24	-29.69	4.43	
-200.95	251.61	2.93	
-445.20	394.05	2.73	
13.47	-14.89	4.98	
234.34	113.23	5.06	
36.36	-135.42	4.36	
-148.53	-7.28	4.99	
-395.04	96.80	4.49	
333.06	-205.97	5.22	
25.06	-129.31	4.09	
200.49	311.73	5.17	
233.46	-220.13	4.17	
-263.63	341.15	3.18	
125.89	-319.35	4.11	
-33.27	196.61	3.28	
438.36	-82.82	4.32	
224.15	-446.13	3.46	
174.40	-291.79	3.65	
-445.76	-9.16	2.21	
81.88	-33.71	3.25	
121.17	-309.72	3.62	
0.99	-342.49	3.81	
112.24	235.47	3.14	
16.27	-340.78	4.13	
-50.81	-444.86	3.26	
57.37	-128.95	2.77	
-371.49	-272.91	4.64	
-440.20	232.55	4.12	
-48.61	-313.48	4.02	
134.00	31.38	4.07	
-72.13	216.93	4.28	
316.16	140.09	3.05	
-136.08	44.07	3.41	
-100.51	397.72	2.96	
-288.03	-163.01	4.31	
-396.60	-374.57	5.34	
0.00000169875760	0.00000339235792	0.00000315030656	0.00000255000429	0.00000302321026	0.00000081217203	0.00000068438680	0.00000211316924	0.00000279796645	0.00000252352751	0.00000154583567	0.00000068228745	0.00000375539229	0.00000246737819	0.00000259617025	0.00000342804794	0.00000066696394	0.00000337802710	0.00000156943135	0.00000391760964	0.00000408303555	0.00000343867688	0.00000118057002	0.00000241305411	0.00000333306872	0.00000312252583	0.00000219418199	0.00000315291258	0.00000340409052	0.00000257124293	0.00000231179935	0.00000025743930	0.00000289805446	0.00000248465954	0.00000138876506	0.00000313247677	0.00000142860426	0.00000141401541	0.00000187524439	0.00000275944964	
0.00000236699719	0.00000046687246	0.00000036032064	0.00000181985634	0.00000124609657	0.00000212022965	0.00000325798479	0.00000165661552	0.00000063605125	0.00000200895940	0.00000220233289	0.00000304939815	0.00000202626307	0.00000201419903	0.00000044224774	0.00000208567516	0.00000242713900	0.00000260154362	0.00000140125743	0.00000162870296	0.00000308047423	0.00000243528267	0.00000339714445	0.00000152574390	0.00000256476003	0.00000288815456	0.00000074241279	0.00000285411953	0.00000339374056	0.00000193869224	0.00000368282643	0.00000317356315	0.00000287612601	0.00000116058038	0.00000155740963	0.00000051193543	0.00000204540614	0.00000179951131	0.00000309498886	0.00000405899096	
0.00000203511831	0.00000325607155	0.00000296540109	0.00000275747392	0.00000310590416	0.00000079987468	0.00000046674314	0.00000229337437	0.00000277878969	0.00000276371895	0.00000184253923	0.00000118924165	0.00000389992831	0.00000271201506	0.00000241589695	0.00000361603568	0.00000037082740	0.00000365096169	0.00000155503748	0.00000397148488	0.00000435727534	0.00000367971018	0.00000169492252	0.00000256533586	0.00000360466202	0.00000345972110	0.00000209128601	0.00000348230900	0.00000378507130	0.00000279842147	0.00000280117852	0.00000070884138	0.00000325122922	0.00000256640552	0.00000136299416	0.00000307414588	0.00000167649585	0.00000109165112	0.00000232622234	0.00000325358051	
0.00000111984838	0.00000371789382	0.00000359980218	0.00000214451872	0.00000287010783	0.00000156107980	0.00000189236100	0.00000187430131	0.00000291913763	0.00000202220199	0.00000116231456	0.00000057999429	0.00000336595454	0.00000196899550	0.00000309765602	0.00000295774917	0.00000177734057	0.00000267999041	0.00000195150136	0.00000375198933	0.00000333975252	0.00000282207030	0.00000019112263	0.00000217254836	0.00000264185230	0.00000227145616	0.00000259478437	0.00000231925666	0.00000241134391	0.00000210736020	0.00000107162773	0.00000118179876	0.00000201827797	0.00000241970475	0.00000185948445	0.00000329720535	0.00000125795270	0.00000234310372	0.00000078874579	0.00000150702377	
0.00000072004900	0.00000284930908	0.00000290906508	0.00000079046371	0.00000160551584	0.00000207410521	0.00000308590922	0.00000092564439	0.00000196559143	0.00000059449964	0.00000091619085	0.00000191782694	0.00000182208868	0.00000056666807	0.00000258578429	0.00000138578887	0.00000253410383	0.00000104553182	0.00000177469963	0.00000234665880	0.00000171732593	0.00000118897533	0.00000182656970	0.00000103210179	0.00000100401927	0.00000071279820	0.00000211115356	0.00000074209253	0.00000107538477	0.00000068792586	0.00000132257780	0.00000249380475	0.00000051035678	0.00000139830413	0.00000185257367	0.00000231035808	0.00000111655030	0.00000264913238	0.00000093758506	0.00000159094016	
0.00000178863877	0.00000258290297	0.00000229394792	0.00000229613097	0.00000252380797	0.00000040956557	0.00000113507647	0.00000182576453	0.00000214238517	0.00000234258224	0.00000156274769	0.00000140736003	0.00000335725605	0.00000229698841	0.00000174107236	0.00000311990804	0.00000031387347	0.00000324727291	0.00000096109568	0.00000336110055	0.00000393847986	0.00000323769242	0.00000191444671	0.00000206193865	0.00000320020468	0.00000314704709	0.00000142928271	0.00000315785645	0.00000353302630	0.00000235883983	0.00000283155039	0.00000119477078	0.00000296902536	0.00000199518858	0.00000077418534	0.00000242138545	0.00000134635979	0.00000047472901	0.00000227372310	0.00000329470142	
0.00000185164752	0.00000095031613	0.00000085924585	0.00000139817994	0.00000102381542	0.00000168186740	0.00000288033256	0.00000116618682	0.00000043741567	0.00000157690093	0.00000168248905	0.00000255496555	0.00000189151185	0.00000156969956	0.00000053632718	0.00000184177018	0.00000204551141	0.00000227080901	0.00000092508984	0.00000168199379	0.00000282678745	0.00000213844085	0.00000288458068	0.00000108564978	0.00000223251789	0.00000248501068	0.00000033994541	0.00000245834063	0.00000298775233	0.00000151560300	0.00000317138419	0.00000272158672	0.00000244626977	0.00000074021942	0.00000110051062	0.00000066411337	0.00000152441883	0.00000151661114	0.00000258044768	0.00000355687055	
0.00000174799730	0.00000426629748	0.00000431628979	0.00000219965617	0.00000299860487	0.00000302555211	0.00000365808483	0.00000231101967	0.00000338315219	0.00000200207837	0.00000198071289	0.00000232865464	0.00000300892644	0.00000198107267	0.00000396016306	0.00000257200747	0.00000338478197	0.00000199149129	0.00000300676383	0.00000363982333	0.00000237064200	0.00000222672782	0.00000192403386	0.00000245291970	0.00000198071519	0.00000143264339	0.00000346495263	0.00000149997342	0.00000115968564	0.00000209121021	0.00000071834316	0.00000295426719	0.00000126426309	0.00000281799756	0.00000302413514	0.00000372818430	0.00000220978586	0.00000374625749	0.00000116148286	0.00000043144233	
0.00000100376192	0.00000274364363	0.00000285013727	0.00000067072682	0.00000142822516	0.00000230104106	0.00000336551725	0.00000097489611	0.00000187657376	0.00000048201760	0.00000116935770	0.00000223739401	0.00000152364026	0.00000048994220	0.00000258084640	0.00000108032035	0.00000277086828	0.00000071361525	0.00000190126715	0.00000209209098	0.00000139818615	0.00000085768528	0.00000215835384	0.00000097462066	0.00000067476902	0.00000048174027	0.00000214237598	0.00000048963705	0.00000094900815	0.00000055496812	0.00000160037748	0.00000279463463	0.00000038834809	0.00000133377782	0.00000200716167	0.00000219227561	0.00000134661257	0.00000281279650	0.00000126373234	0.00000180982393	
0.00000241688269	0.00000217961594	0.00000249123534	0.00000141047401	0.00000108797803	0.00000329953361	0.00000452864104	0.00000182794450	0.00000167967948	0.00000149633232	0.00000246657366	0.00000364617927	0.00000021196051	0.00000155420991	0.00000255922849	0.00000055772824	0.00000376933202	0.00000106877787	0.00000260420817	0.00000080839296	0.00000105724068	0.00000083141578	0.00000369009148	0.00000153595843	0.00000107628327	0.00000162659818	0.00000238662157	0.00000155761952	0.00000199918715	0.00000141961282	0.00000321427966	0.00000410195860	0.00000181213855	0.00000157318727	0.00000278675266	0.00000171563109	0.00000252643410	0.00000348670885	0.00000286889058	0.00000337012580	
