50
1300
3
-485.81	155.65	4.86	
-346.95	-28.78	4.66	
-72.30	-153.34	4.12	
-232.77	-215.02	3.40	
267.89	138.41	3.05	
207.22	483.12	2.18	
-191.52	-475.34	3.94	
192.86	-418.14	4.16	
16.81	-20.37	3.96	
253.90	82.30	2.20	
422.17	311.96	4.06	
-314.41	-335.23	2.18	
46.55	203.56	2.20	
-36.15	175.18	4.61	
-57.31	-147.96	3.90	
463.38	-355.12	2.95	
-308.52	431.28	2.53	
-64.02	436.27	2.97	
-206.58	335.87	3.09	
149.91	-403.65	4.15	
-147.51	-47.64	2.07	
-293.29	-365.32	3.71	
-361.43	-329.51	3.97	
-213.20	409.65	3.74	
-366.93	412.35	2.98	
406.45	429.10	4.52	
-295.98	-487.83	2.98	
-449.59	-260.52	4.64	
-338.80	323.20	4.88	
-357.48	44.30	2.81	
-238.43	422.78	3.03	
-224.82	306.49	3.46	
-350.18	224.06	2.04	
455.69	382.65	4.07	
-335.50	280.12	2.24	
449.84	-180.94	3.04	
131.91	-286.82	4.77	
-215.68	139.75	3.74	
-64.00	459.73	4.71	
331.95	-165.57	4.15	
477.36	-312.93	3.15	
-366.93	-253.60	3.26	
450.21	-325.51	4.71	
347.08	483.80	3.78	
84.61	-89.13	4.71	
-268.53	409.55	4.23	
-224.67	380.90	2.31	
452.97	-346.42	4.13	
-114.17	34.82	3.10	
-306.90	439.98	2.61	
0.00000317294561	0.00000213319217	0.00000081746631	0.00000125725634	0.00000232367450	0.00000372734616	0.00000129143556	0.00000095229875	0.00000129762822	0.00000206694176	0.00000338444021	0.00000157978176	0.00000233622522	0.00000222111638	0.00000080281052	0.00000204944969	0.00000372578064	0.00000343730547	0.00000313820643	0.00000075478612	0.00000141738834	0.00000150416731	0.00000179365543	0.00000346915697	0.00000376952504	0.00000381496695	0.00000172226079	0.00000220560806	0.00000334636632	0.00000238517518	0.00000356659067	0.00000303953345	0.00000298791795	0.00000374169249	0.00000316595084	0.00000204789373	0.00000050352787	0.00000232390100	0.00000354749809	0.00000155536852	0.00000209783428	0.00000183001223	0.00000197752839	0.00000392846932	0.00000101772889	0.00000356043247	0.00000336318479	0.00000199776890	0.00000168176986	0.00000376018791	
0.00000227738208	0.00000120679033	0.00000073800205	0.00000020296459	0.00000281003075	0.00000387199024	0.00000106943710	0.00000199746353	0.00000145494229	0.00000260257271	0.00000387761899	0.00000066843363	0.00000237684030	0.00000209351338	0.00000080854396	0.00000312630678	0.00000317371502	0.00000322077222	0.00000269252998	0.00000178990634	0.00000095177530	0.00000070044864	0.00000083806860	0.00000303570597	0.00000314306068	0.00000420781467	0.00000120777242	0.00000115098071	0.00000270981533	0.00000152377971	0.00000310037800	0.00000255854163	0.00000228088580	0.00000421222531	0.00000251358316	0.00000303480970	0.00000156019672	0.00000178711397	0.00000332931609	0.00000250319617	0.00000316284138	0.00000076628363	0.00000304591945	0.00000422790775	0.00000151408774	0.00000305079263	0.00000290534824	0.00000307007452	0.00000136014872	0.00000321191656	
0.00000427641241	0.00000389741026	0.00000313434682	0.00000388342275	0.00000106027553	0.00000130416282	0.00000460830332	0.00000351727555	0.00000241795443	0.00000130261150	0.00000003835099	0.00000453221303	0.00000181600152	0.00000221986802	0.00000306592076	0.00000306484774	0.00000344911369	0.00000234556022	0.00000292987821	0.00000352110020	0.00000311422487	0.00000455043894	0.00000468177569	0.00000299591744	0.00000370341319	0.00000058356074	0.00000496558195	0.00000482391001	0.00000353961228	0.00000381911232	0.00000312041389	0.00000301088654	0.00000361146236	0.00000039049781	0.00000352331095	0.00000225464441	0.00000305816957	0.00000306615812	0.00000237523280	0.00000222153356	0.00000287300124	0.00000448793331	0.00000292480988	0.00000090412129	0.00000241176417	0.00000324778942	0.00000302927908	0.00000302160753	0.00000279227336	0.00000344677577	
0.00000299132654	0.00000192593862	0.00000085664330	0.00000094918603	0.00000270507213	0.00000401417083	0.00000085261177	0.00000127370702	0.00000152451382	0.00000245655932	0.00000377516209	0.00000113674819	0.00000256690439	0.00000238207839	0.00000088315937	0.00000246950836	0.00000373125630	0.00000358914030	0.00000318549394	0.00000106343713	0.00000139380571	0.00000104773344	0.00000135546076	0.00000352888792	0.00000374033792	0.00000418297348	0.00000126014246	0.00000179737452	0.00000330796430	0.00000221953679	0.00000361177055	0.00000307335988	0.00000291109042	0.00000413271299	0.00000311880160	0.00000251496748	0.00000096359828	0.00000231603170	0.00000369530472	0.00000202435724	0.00000253622465	0.00000143279613	0.00000240874326	0.00000426833808	0.00000135616003	0.00000358551818	0.00000340666073	0.00000242045283	0.00000174182572	0.00000376876214	
0.00000340198067	0.00000269400576	0.00000159753908	0.00000238904675	0.00000063657136	0.00000221273295	0.00000297471864	0.00000197524669	0.00000100908694	0.00000036651518	0.00000166893437	0.00000299081624	0.00000125836583	0.00000147312214	0.00000152509059	0.00000198684325	0.00000318895141	0.00000242201692	0.00000254629575	0.00000193799985	0.00000177977687	0.00000298541101	0.00000316438489	0.00000278730387	0.00000335766116	0.00000211812406	0.00000335497938	0.00000339511668	0.00000302867854	0.00000274102993	0.00000291536389	0.00000253723741	0.00000288364215	0.00000202891345	0.00000292521263	0.00000132721056	0.00000143618500	0.00000217063173	0.00000251228235	0.00000091943823	0.00000186474835	0.00000302773014	0.00000183849275	0.00000227715022	0.00000081915204	0.00000298342220	0.00000274094387	0.00000192714167	0.00000161546695	0.00000321037418	
0.00000172827382	0.00000071083056	0.00000117394039	0.00000045687100	0.00000311635039	0.00000393915996	0.00000149941014	0.00000263925776	0.00000174525587	0.00000294242272	0.00000414431451	0.00000072298447	0.00000247445288	0.00000211905191	0.00000124783562	0.00000373841043	0.00000283602647	0.00000309984227	0.00000245415068	0.00000243036486	0.00000102391155	0.00000087180747	0.00000071434013	0.00000278202858	0.00000275472753	0.00000440744614	0.00000143337978	0.00000069307517	0.00000233312155	0.00000105427370	0.00000282343274	0.00000230094706	0.00000187764512	0.00000445604986	0.00000213486745	0.00000358782896	0.00000217236849	0.00000156653113	0.00000320080268	0.00000304124654	0.00000376639263	0.00000039571623	0.00000365013850	0.00000437619899	0.00000194277019	0.00000274580280	0.00000264187346	0.00000368399136	0.00000139353597	0.00000287587201	
0.00000420508507	0.00000332100149	0.00000196797663	0.00000270022078	0.00000160469745	0.00000322537085	0.00000281737141	0.00000125581983	0.00000175004343	0.00000137271964	0.00000238661469	0.00000314241314	0.00000233274534	0.00000248602056	0.00000190062128	0.00000090148473	0.00000422057408	0.00000351017759	0.00000357260449	0.00000133150420	0.00000240715779	0.00000307987627	0.00000335090890	0.00000383799144	0.00000436248101	0.00000291885839	0.00000327993286	0.00000371431997	0.00000400182298	0.00000346377567	0.00000396276846	0.00000354134022	0.00000378837353	0.00000273494028	0.00000387250836	0.00000047192143	0.00000109103300	0.00000305278775	0.00000359872871	0.00000017253727	0.00000079674074	0.00000333218471	0.00000075311089	0.00000315917811	0.00000132869330	0.00000401568615	0.00000377932935	0.00000084042606	0.00000240664449	0.00000424278697	
0.00000046881711	0.00000092258586	0.00000207294142	0.00000190280813	0.00000303157919	0.00000311414772	0.00000310558387	0.00000380962068	0.00000205523109	0.00000298769860	0.00000380318729	0.00000234723592	0.00000201077272	0.00000162159477	0.00000210576468	0.00000461711286	0.00000128033409	0.00000194650619	0.00000114451158	0.00000362503570	0.00000148383966	0.00000249890814	0.00000229927392	0.00000138206000	0.00000114631960	0.00000386697302	0.00000305843336	0.00000200173202	0.00000075913970	0.00000058130165	0.00000137159632	0.00000098830275	0.00000031572134	0.00000402513274	0.00000057633948	0.00000419230173	0.00000318653599	0.00000079683128	0.00000201710146	0.00000366256128	0.00000457392405	0.00000194683068	0.00000449136743	0.00000369854634	0.00000247875120	0.00000125256286	0.00000124264498	0.00000455432208	0.00000139814715	0.00000132251428	
0.00000364997278	0.00000259989496	0.00000131087429	0.00000167037841	0.00000259528921	0.00000408432734	0.00000133113678	0.00000052952375	0.00000173937960	0.00000232777858	0.00000361303169	0.00000185669740	0.00000275528612	0.00000267297530	0.00000129290774	0.00000177344066	0.00000421411639	0.00000388595641	0.00000361965568	0.00000032088197	0.00000191042927	0.00000174375911	0.00000207467912	0.00000394707005	0.00000425822259	0.00000407882428	0.00000181122974	0.00000253706252	0.00000383688039	0.00000286328246	0.00000404570728	0.00000352598956	0.00000347906656	0.00000397617696	0.00000365800460	0.00000196113425	0.00000052976312	0.00000281536932	0.00000399506260	0.00000155639001	0.00000186662866	0.00000217503751	0.00000173297549	0.00000422898870	0.00000139340201	0.00000404535578	0.00000384189554	0.00000173210289	0.00000216720036	0.00000424734829	
0.00000129570625	0.00000054438499	0.00000112659647	0.00000109593405	0.00000241835816	0.00000298060777	0.00000231553786	0.00000286152032	0.00000121076547	0.00000230987175	0.00000335511175	0.00000168937441	0.00000157957016	0.00000118716877	0.00000116010005	0.00000369931873	0.00000192453363	0.00000208983913	0.00000146848505	0.00000267508747	0.00000053910511	0.00000180872633	0.00000171881894	0.00000180426625	0.00000190521747	0.00000354441628	0.00000237391990	0.00000162713975	0.00000147138930	0.00000055134133	0.00000186042873	0.00000132519020	0.00000106783710	0.00000363609341	0.00000127689176	0.00000333591360	0.00000224182973	0.00000056058811	0.00000219278379	0.00000279210988	0.00000367307659	0.00000140416904	0.00000358217163	0.00000346552005	0.00000159572742	0.00000180524223	0.00000166898841	0.00000363816303	0.00000059215819	0.00000196295117	
