230.32	-373.94	1.48	
-272.64	-261.23	1.12	
-373.33	176.01	1.34	
-276.52	-17.26	1.29	
191.86	-116.37	1.98	
179.73	84.40	1.32	
-357.06	-6.41	1.63	
418.69	373.30	1.34	
-322.70	188.34	1.96	
417.96	285.96	1.06	
-218.15	-347.06	1.05	
-36.48	387.91	1.17	
-60.78	71.55	1.60	
-275.76	-92.93	1.48	
309.61	-390.51	1.24	
76.19	53.41	1.94	
-297.66	260.10	1.03	
188.19	-130.48	1.56	
64.64	-386.73	1.49	
343.97	-184.90	1.13	
-307.57	253.51	1.12	
10.84	-204.13	1.60	
385.83	-146.66	1.62	
-179.01	-373.90	1.35	
170.69	149.85	1.74	
-307.06	76.07	1.80	
37.83	-326.49	1.08	
-136.61	397.56	1.80	
150.39	32.58	1.18	
287.24	285.99	1.50	
250.42	177.46	1.99	
-273.96	-136.64	1.84	
-30.50	-368.38	1.41	
-305.24	130.55	1.56	
-269.26	-64.95	1.90	
-90.21	420.99	1.91	
378.28	79.00	1.36	
-84.27	257.94	1.63	
9.81	-208.75	1.14	
357.57	396.32	1.62	
-240.29	-26.74	1.41	
-61.27	-192.42	1.89	
-150.12	-37.34	1.89	
-110.59	-348.55	1.83	
-34.15	14.75	1.73	
371.16	-86.22	1.66	
402.88	43.61	1.42	
-281.65	42.71	1.86	
59.10	-156.51	1.64	
-411.79	-216.21	1.89	
-230.04	174.98	1.80	
-111.10	-366.65	1.24	
202.04	-13.83	1.77	
226.18	-170.19	1.42	
341.45	262.72	1.93	
-251.19	-30.27	1.50	
94.88	372.61	1.26	
-261.04	318.12	1.26	
-71.54	-419.39	1.25	
25.98	419.07	1.02	
393.91	-238.43	1.82	
300.27	103.09	1.52	
-356.33	-50.48	1.57	
68.57	-26.75	1.92	
171.85	-281.57	1.98	
-153.07	-329.21	1.71	
-138.07	366.71	1.79	
136.14	349.40	1.87	
14.01	-179.18	1.39	
185.08	133.33	1.35	
-110.08	10.14	1.54	
-291.26	341.14	1.27	
238.24	332.05	1.21	
315.61	152.09	1.36	
-128.09	-103.95	1.36	
-192.39	200.53	1.79	
-356.45	-249.81	1.44	
410.54	50.66	1.04	
415.04	196.92	1.46	
52.09	6.17	1.61	
-241.98	-22.99	1.79	
-419.92	144.66	1.92	
-419.43	-257.00	1.22	
38.64	289.26	1.67	
342.58	-403.72	1.60	
-43.97	69.45	1.96	
309.87	-120.86	1.64	
406.41	125.11	1.17	
34.83	31.49	1.86	
-113.73	-144.72	1.73	
-222.87	-18.40	1.16	
-366.35	324.92	1.02	
263.38	193.29	1.86	
-341.05	312.42	1.13	
81.84	85.48	1.92	
187.51	344.88	1.71	
-13.77	-21.65	1.76	
416.67	127.47	1.65	
-326.72	-206.36	1.05	
-158.82	178.93	1.67	
-317.60	-290.80	1.73	
304.13	328.70	1.61	
125.56	312.11	1.45	
285.99	24.61	1.25	
59.32	400.20	1.12	
-112.44	-340.24	1.45	
-142.01	-199.56	1.62	
144.30	-189.02	1.30	
-236.57	305.80	1.46	
-85.25	45.63	1.85	
161.52	-173.63	1.00	
139.55	-147.82	1.88	
-338.73	-197.56	1.92	
-168.38	-56.44	1.93	
87.01	-52.73	1.71	
-426.53	-310.92	1.07	
24.54	230.51	1.30	
-172.79	233.35	1.15	
189.93	263.20	1.27	
-312.98	228.90	1.82	
-102.97	-58.15	1.38	
-247.85	219.42	1.77	
367.45	349.53	1.92	
252.80	76.11	1.21	
425.78	234.19	1.83	
130.08	121.99	1.88	
3.65	-22.10	1.49	
-348.63	-199.82	1.03	
269.26	-152.94	1.29	
-386.04	120.13	1.74	
181.28	-117.65	1.71	
-53.60	271.19	1.50	
-383.86	207.32	1.56	
219.40	-415.96	1.86	
54.95	343.70	1.15	
104.29	-355.11	1.01	
120.49	-298.18	1.56	
-232.73	92.96	1.94	
-124.49	106.59	1.14	
129.89	-277.25	1.03	
-233.36	-237.22	2.00	
116.38	183.51	1.98	
-342.88	-236.98	1.21	
182.54	264.43	1.39	
70.38	-84.92	1.02	
-119.54	406.00	1.63	
393.08	159.33	1.65	
292.84	58.99	1.82	
-402.37	-254.34	1.40	
-181.68	333.58	1.93	
232.63	-285.10	1.38	
-235.21	-395.05	1.74	
288.93	-147.25	1.82	
-84.56	-332.51	1.42	
92.72	-370.14	1.10	
62.52	292.55	1.54	
-276.85	50.94	1.75	
-64.85	35.72	1.94	
211.84	219.31	1.15	
49.11	343.48	1.40	
-59.13	-73.98	1.63	
387.01	205.43	1.87	
-109.53	-15.05	1.94	
-299.18	283.94	1.87	
-318.57	-210.23	1.46	
123.58	-176.81	1.19	
68.78	-231.82	1.85	
188.83	378.07	1.11	
-220.74	-304.55	1.78	
278.27	34.81	1.16	
154.46	-202.61	1.09	
115.49	-309.30	1.48	
-131.65	225.12	1.52	
246.98	-36.86	1.64	
-47.77	130.26	1.38	
198.68	99.41	1.10	
-243.45	-298.68	1.82	
-142.29	239.10	1.09	
334.32	154.30	1.85	
140.13	-376.42	1.88	
18.31	262.89	1.94	
-56.38	-418.21	1.88	
129.46	-244.11	1.41	
235.68	343.10	1.51	
-10.77	-401.94	1.05	
-107.65	239.31	1.61	
-54.74	-402.06	1.64	
30.93	-332.96	1.32	
417.35	-23.91	1.36	
-229.93	-216.13	1.74	
296.46	266.82	1.62	
3.22	-30.40	1.64	
374.19	-397.02	1.60	
238.94	142.00	1.90	
392.85	385.68	1.81	
-148.59	-300.54	1.92	
179.08	-44.55	1.67	
33.86	270.11	1.04	
-373.41	398.35	1.28	
-144.50	-372.99	1.04	
213.56	226.94	1.35	
-33.94	-37.08	1.27	
-152.07	16.73	1.16	
263.37	242.04	1.61	
407.68	-399.80	1.79	
-105.17	-125.66	1.03	
-88.72	60.45	1.25	
77.85	18.14	1.94	
-251.22	173.81	1.06	
-369.05	-301.25	1.28	
-325.01	-235.81	1.25	
-175.50	-215.50	1.20	
241.37	235.75	1.09	
-270.14	-88.27	1.26	
51.75	-271.99	1.04	
237.61	-172.62	1.74	
205.14	-365.54	1.70	
348.38	191.53	1.88	
165.52	-328.06	1.97	
-87.85	271.12	1.16	
158.71	-8.05	1.57	
410.11	-258.14	1.90	
278.95	28.28	1.31	
159.67	259.03	1.26	
-366.37	-211.33	1.26	
276.38	-110.73	1.26	
144.17	-243.15	1.31	
336.95	267.61	1.75	
-307.45	282.29	1.30	
335.82	179.57	1.66	
-252.36	-52.00	1.54	
-95.50	-412.00	1.33	
106.58	421.92	1.85	
88.92	327.25	1.57	
208.97	-219.38	1.53	
-78.96	-221.31	1.78	
-56.88	123.00	1.61	
314.20	67.86	1.74	
371.48	139.31	1.52	
121.76	-366.65	1.79	
325.09	-198.52	1.87	
-316.06	170.51	1.91	
-319.85	219.61	1.19	
155.99	-156.42	1.57	
-204.95	-68.92	1.39	
-368.75	-244.24	1.31	
306.82	9.74	1.06	
-65.04	197.25	1.45	
62.08	186.75	1.98	
42.12	-245.84	1.49	
-100.46	-187.75	1.76	
241.44	90.92	1.89	
-335.20	26.66	1.20	
-35.36	-379.60	1.97	
-402.49	-330.75	1.63	
-416.04	245.58	1.54	
-291.11	411.38	1.91	
197.83	340.54	1.90	
328.59	-149.45	1.09	
260.43	35.88	1.01	
161.56	-111.75	1.29	
421.74	294.57	1.18	
346.07	133.15	1.57	
-66.79	-139.66	1.37	
-219.16	-23.76	1.28	
367.02	179.10	1.18	
-410.73	-101.08	1.48	
36.29	-374.48	1.83	
-103.33	-138.48	1.76	
-287.33	-78.27	1.92	
-39.63	-387.08	1.81	
41.53	-282.20	1.99	
222.40	-8.10	1.84	
-337.78	-0.92	1.83	
-183.89	-80.80	1.29	
267.70	423.38	1.04	
-226.86	118.91	1.50	
299.99	381.79	1.65	
-244.21	-85.65	1.84	
-210.53	-239.73	1.18	
-61.05	287.60	1.05	
100.44	-397.68	1.01	
-10.73	171.29	1.68	
383.75	-73.94	1.80	
202.83	355.77	1.69	
-281.33	421.03	1.04	
329.80	410.62	1.62	
-389.64	403.04	1.62	
190.21	-280.11	1.88	
367.01	105.33	1.68	
-331.39	304.63	1.00	
-317.39	134.89	1.41	
-21.05	-193.07	1.29	
-382.60	214.67	1.26	
114.23	-6.08	1.52	
